youtube_id,title,channel_name,subscribers,view_count,upload_date,extracted_date,video_url,description,product_count,product_name,product_price,product_image_url,product_merchant_url,product_merchant
yUhJtyivbL4,자취브이로그🏠 매일도시락싸는 자취생 일상 🍱 /식비절약💸/제육볶음🥩/계란말이🐣/다이소그릭요거트만들기/블루베리그릭베이글/김치두부부침/냉장고비우기/직장인도시락/자취요리,칡촉 ChicChoc,33000,26730,2023-11-30,2025-05-27,https://www.youtube.com/watch?v=yUhJtyivbL4,"안녕하세요 
저의 첫 영상을 시청해 주셔서 감사합니다
이번 영상의 도시락은 
제육볶음과 깻잎쌈밥 계란말이
두부김치와 멸치볶음
그리고 상상과 다른 현실의 블루베리그릭 베이글샌드위치 입니다.
다이소 드립커피세트로 만드는 그릭요거트 ...
다른사람은 다 잘되던데 왜 나만안돼 ~~~~~~~~
#자취생브이로그 #요리브이로그 #도시락 #일상브이로그 #집밥브이로그 #직장인도시락 #자취생도시락 #집밥요리 #자취브이로그 #자취요리 #자취요리브이로그 #집밥 #먹방브이로그 #lunchbox #livingalone #dailylife #homebodyvlog #korea #koreanfood안녕하세요 
저의 첫 영상을 시청해 주셔서 감사합니다
이번 영상의 도시락은  …...더보기
...더보기
칡촉 ChicChoc이(가) 태그된 제품에 대해 수수료를 받습니다. 자세히 알아보기
다소다 웜 스텐 도시락 + 보온가방 화이트 1세트
₩23,900
                쿠팡!
link.coupang.com/re/AFYOUTUBE?pageKey=6195300566&ctag=6195300566&itemId=12258565046&vendorItemId=86670352239
쇼핑하기
쿠팡!
스크립트
스크립트를 보면서 시청하세요.
스크립트 표시
칡촉 ChicChoc
      구독자 3.3만명
동영상
정보
동영상정보
간략히",1,다소다 웜 스텐 도시락 + 보온가방 화이트 1세트,23900,"제품 이미지 정보: 다소다 웜 스텐 도시락 + 보온가방 화이트 1세트, ₩23,900 , 판매처: 쿠팡!",link.coupang.com/re/AFYOUTUBE?pageKey=6195300566&ctag=6195300566&itemId=12258565046&vendorItemId=86670352239,쿠팡
yUhJtyivbL4,자취브이로그🏠 매일도시락싸는 자취생 일상 🍱 /식비절약💸/제육볶음🥩/계란말이🐣/다이소그릭요거트만들기/블루베리그릭베이글/김치두부부침/냉장고비우기/직장인도시락/자취요리,칡촉 ChicChoc,33000,26730,2023-11-30,2025-05-27,https://www.youtube.com/watch?v=yUhJtyivbL4,"안녕하세요 
저의 첫 영상을 시청해 주셔서 감사합니다
이번 영상의 도시락은 
제육볶음과 깻잎쌈밥 계란말이
두부김치와 멸치볶음
그리고 상상과 다른 현실의 블루베리그릭 베이글샌드위치 입니다.
다이소 드립커피세트로 만드는 그릭요거트 ...
다른사람은 다 잘되던데 왜 나만안돼 ~~~~~~~~
#자취생브이로그 #요리브이로그 #도시락 #일상브이로그 #집밥브이로그 #직장인도시락 #자취생도시락 #집밥요리 #자취브이로그 #자취요리 #자취요리브이로그 #집밥 #먹방브이로그 #lunchbox #livingalone #dailylife #homebodyvlog #korea #koreanfood안녕하세요 
저의 첫 영상을 시청해 주셔서 감사합니다
이번 영상의 도시락은  …...더보기
...더보기
칡촉 ChicChoc이(가) 태그된 제품에 대해 수수료를 받습니다. 자세히 알아보기
다소다 웜 스텐 도시락 + 보온가방 화이트 1세트
₩23,900
                쿠팡!
link.coupang.com/re/AFYOUTUBE?pageKey=6195300566&ctag=6195300566&itemId=12258565046&vendorItemId=86670352239
쇼핑하기
쿠팡!
스크립트
스크립트를 보면서 시청하세요.
스크립트 표시
칡촉 ChicChoc
      구독자 3.3만명
동영상
정보
동영상정보
간략히",1,다소다 웜 스텐 도시락 + 보온가방 화이트 1세트,23900,"제품 이미지 정보: 다소다 웜 스텐 도시락 + 보온가방 화이트 1세트, ₩23,900 , 판매처: 쿠팡!",link.coupang.com/re/AFYOUTUBE?pageKey=6195300566&ctag=6195300566&itemId=12258565046&vendorItemId=86670352239,쿠팡
yUhJtyivbL4,자취브이로그🏠 매일도시락싸는 자취생 일상 🍱 /식비절약💸/제육볶음🥩/계란말이🐣/다이소그릭요거트만들기/블루베리그릭베이글/김치두부부침/냉장고비우기/직장인도시락/자취요리,칡촉 ChicChoc,33000,26730,2023-11-30,2025-05-27,https://www.youtube.com/watch?v=yUhJtyivbL4,"안녕하세요 
저의 첫 영상을 시청해 주셔서 감사합니다
이번 영상의 도시락은 
제육볶음과 깻잎쌈밥 계란말이
두부김치와 멸치볶음
그리고 상상과 다른 현실의 블루베리그릭 베이글샌드위치 입니다.
다이소 드립커피세트로 만드는 그릭요거트 ...
다른사람은 다 잘되던데 왜 나만안돼 ~~~~~~~~
#자취생브이로그 #요리브이로그 #도시락 #일상브이로그 #집밥브이로그 #직장인도시락 #자취생도시락 #집밥요리 #자취브이로그 #자취요리 #자취요리브이로그 #집밥 #먹방브이로그 #lunchbox #livingalone #dailylife #homebodyvlog #korea #koreanfood안녕하세요 
저의 첫 영상을 시청해 주셔서 감사합니다
이번 영상의 도시락은  …...더보기
...더보기
칡촉 ChicChoc이(가) 태그된 제품에 대해 수수료를 받습니다. 자세히 알아보기
다소다 웜 스텐 도시락 + 보온가방 화이트 1세트
₩23,900
                쿠팡!
link.coupang.com/re/AFYOUTUBE?pageKey=6195300566&ctag=6195300566&itemId=12258565046&vendorItemId=86670352239
쇼핑하기
쿠팡!
스크립트
스크립트를 보면서 시청하세요.
스크립트 표시
칡촉 ChicChoc
      구독자 3.3만명
동영상
정보
동영상정보
간략히",1,다소다 웜 스텐 도시락 + 보온가방 화이트 1세트,23900,"제품 이미지 정보: 다소다 웜 스텐 도시락 + 보온가방 화이트 1세트, ₩23,900 , 판매처: 쿠팡!",link.coupang.com/re/AFYOUTUBE?pageKey=6195300566&ctag=6195300566&itemId=12258565046&vendorItemId=86670352239,쿠팡
80cX55PIQRw&pp=0gcJCY0JAYcqIYzv,식비절약 💸냉털 폭주기관차🚂 달리다가 갑자기 컬리 쿠폰에 무너져 버린 직장인 도시락 만들기/낙곱새 밀키트/카프레제 샐러드/만두국/lunchbox/korean cooking,칡촉 ChicChoc,33000,35477,2024-12-05,2025-05-27,https://www.youtube.com/watch?v=80cX55PIQRw&pp=0gcJCY0JAYcqIYzv,"#도시락브이로그#요리브이로그#자취브이로그#lunchbox #food #자취요리#koreanfood#도시락브이로그#요리브이로그#자취브이로그#lunchbox #food #자취요리#koreanfood …...더보기
...더보기
칡촉 ChicChoc이(가) 태그된 제품에 대해 수수료를 받습니다. 자세히 알아보기
실리샵 국산 플래티넘 실리콘 도시락통 전자레인지용기 500ml 1개 라이트그레이
₩16,900
                쿠팡!
link.coupang.com/re/AFYOUTUBE?pageKey=6888112631&ctag=6888112631&itemId=16527853819&vendorItemId=83714794447
쇼핑하기
쿠팡!
다소다 도시락가방 직장인 보온 보냉 백 도시락통 주머니 베이지체크 22 x 13 x 21 cm 1개
₩7,490
                쿠팡!
link.coupang.com/re/AFYOUTUBE?pageKey=7198782455&ctag=7198782455&itemId=18191531175&vendorItemId=85352523255
쇼핑하기
쿠팡!
스크립트
스크립트를 보면서 시청하세요.
스크립트 표시
칡촉 ChicChoc
      구독자 3.3만명
동영상
정보
동영상정보
간략히",2,실리샵 국산 플래티넘 실리콘 도시락통 전자레인지용기 500ml 1개 라이트그레이,16900,"제품 이미지 정보: 실리샵 국산 플래티넘 실리콘 도시락통 전자레인지용기 500ml 1개 라이트그레이, ₩16,900 , 판매처: 쿠팡!",link.coupang.com/re/AFYOUTUBE?pageKey=6888112631&ctag=6888112631&itemId=16527853819&vendorItemId=83714794447,쿠팡
80cX55PIQRw&pp=0gcJCY0JAYcqIYzv,식비절약 💸냉털 폭주기관차🚂 달리다가 갑자기 컬리 쿠폰에 무너져 버린 직장인 도시락 만들기/낙곱새 밀키트/카프레제 샐러드/만두국/lunchbox/korean cooking,칡촉 ChicChoc,33000,35477,2024-12-05,2025-05-27,https://www.youtube.com/watch?v=80cX55PIQRw&pp=0gcJCY0JAYcqIYzv,"#도시락브이로그#요리브이로그#자취브이로그#lunchbox #food #자취요리#koreanfood#도시락브이로그#요리브이로그#자취브이로그#lunchbox #food #자취요리#koreanfood …...더보기
...더보기
칡촉 ChicChoc이(가) 태그된 제품에 대해 수수료를 받습니다. 자세히 알아보기
실리샵 국산 플래티넘 실리콘 도시락통 전자레인지용기 500ml 1개 라이트그레이
₩16,900
                쿠팡!
link.coupang.com/re/AFYOUTUBE?pageKey=6888112631&ctag=6888112631&itemId=16527853819&vendorItemId=83714794447
쇼핑하기
쿠팡!
다소다 도시락가방 직장인 보온 보냉 백 도시락통 주머니 베이지체크 22 x 13 x 21 cm 1개
₩7,490
                쿠팡!
link.coupang.com/re/AFYOUTUBE?pageKey=7198782455&ctag=7198782455&itemId=18191531175&vendorItemId=85352523255
쇼핑하기
쿠팡!
스크립트
스크립트를 보면서 시청하세요.
스크립트 표시
칡촉 ChicChoc
      구독자 3.3만명
동영상
정보
동영상정보
간략히",2,다소다 도시락가방 직장인 보온 보냉 백 도시락통 주머니 베이지체크 22 x 13 x 21 cm 1개,7490,"제품 이미지 정보: 다소다 도시락가방 직장인 보온 보냉 백 도시락통 주머니 베이지체크 22 x 13 x 21 cm 1개, ₩7,490 , 판매처: 쿠팡!",link.coupang.com/re/AFYOUTUBE?pageKey=7198782455&ctag=7198782455&itemId=18191531175&vendorItemId=85352523255,쿠팡
80cX55PIQRw&pp=0gcJCY0JAYcqIYzv,식비절약 💸냉털 폭주기관차🚂 달리다가 갑자기 컬리 쿠폰에 무너져 버린 직장인 도시락 만들기/낙곱새 밀키트/카프레제 샐러드/만두국/lunchbox/korean cooking,칡촉 ChicChoc,33000,35477,2024-12-05,2025-05-27,https://www.youtube.com/watch?v=80cX55PIQRw&pp=0gcJCY0JAYcqIYzv,"#도시락브이로그#요리브이로그#자취브이로그#lunchbox #food #자취요리#koreanfood#도시락브이로그#요리브이로그#자취브이로그#lunchbox #food #자취요리#koreanfood …...더보기
...더보기
칡촉 ChicChoc이(가) 태그된 제품에 대해 수수료를 받습니다. 자세히 알아보기
실리샵 국산 플래티넘 실리콘 도시락통 전자레인지용기 500ml 1개 라이트그레이
₩16,900
                쿠팡!
link.coupang.com/re/AFYOUTUBE?pageKey=6888112631&ctag=6888112631&itemId=16527853819&vendorItemId=83714794447
쇼핑하기
쿠팡!
다소다 도시락가방 직장인 보온 보냉 백 도시락통 주머니 베이지체크 22 x 13 x 21 cm 1개
₩7,490
                쿠팡!
link.coupang.com/re/AFYOUTUBE?pageKey=7198782455&ctag=7198782455&itemId=18191531175&vendorItemId=85352523255
쇼핑하기
쿠팡!
스크립트
스크립트를 보면서 시청하세요.
스크립트 표시
칡촉 ChicChoc
      구독자 3.3만명
동영상
정보
동영상정보
간략히",2,실리샵 국산 플래티넘 실리콘 도시락통 전자레인지용기 500ml 1개 라이트그레이,16900,"제품 이미지 정보: 실리샵 국산 플래티넘 실리콘 도시락통 전자레인지용기 500ml 1개 라이트그레이, ₩16,900 , 판매처: 쿠팡!",link.coupang.com/re/AFYOUTUBE?pageKey=6888112631&ctag=6888112631&itemId=16527853819&vendorItemId=83714794447,쿠팡
80cX55PIQRw&pp=0gcJCY0JAYcqIYzv,식비절약 💸냉털 폭주기관차🚂 달리다가 갑자기 컬리 쿠폰에 무너져 버린 직장인 도시락 만들기/낙곱새 밀키트/카프레제 샐러드/만두국/lunchbox/korean cooking,칡촉 ChicChoc,33000,35477,2024-12-05,2025-05-27,https://www.youtube.com/watch?v=80cX55PIQRw&pp=0gcJCY0JAYcqIYzv,"#도시락브이로그#요리브이로그#자취브이로그#lunchbox #food #자취요리#koreanfood#도시락브이로그#요리브이로그#자취브이로그#lunchbox #food #자취요리#koreanfood …...더보기
...더보기
칡촉 ChicChoc이(가) 태그된 제품에 대해 수수료를 받습니다. 자세히 알아보기
실리샵 국산 플래티넘 실리콘 도시락통 전자레인지용기 500ml 1개 라이트그레이
₩16,900
                쿠팡!
link.coupang.com/re/AFYOUTUBE?pageKey=6888112631&ctag=6888112631&itemId=16527853819&vendorItemId=83714794447
쇼핑하기
쿠팡!
다소다 도시락가방 직장인 보온 보냉 백 도시락통 주머니 베이지체크 22 x 13 x 21 cm 1개
₩7,490
                쿠팡!
link.coupang.com/re/AFYOUTUBE?pageKey=7198782455&ctag=7198782455&itemId=18191531175&vendorItemId=85352523255
쇼핑하기
쿠팡!
스크립트
스크립트를 보면서 시청하세요.
스크립트 표시
칡촉 ChicChoc
      구독자 3.3만명
동영상
정보
동영상정보
간략히",2,다소다 도시락가방 직장인 보온 보냉 백 도시락통 주머니 베이지체크 22 x 13 x 21 cm 1개,7490,"제품 이미지 정보: 다소다 도시락가방 직장인 보온 보냉 백 도시락통 주머니 베이지체크 22 x 13 x 21 cm 1개, ₩7,490 , 판매처: 쿠팡!",link.coupang.com/re/AFYOUTUBE?pageKey=7198782455&ctag=7198782455&itemId=18191531175&vendorItemId=85352523255,쿠팡
80cX55PIQRw&pp=0gcJCY0JAYcqIYzv,식비절약 💸냉털 폭주기관차🚂 달리다가 갑자기 컬리 쿠폰에 무너져 버린 직장인 도시락 만들기/낙곱새 밀키트/카프레제 샐러드/만두국/lunchbox/korean cooking,칡촉 ChicChoc,33000,35477,2024-12-05,2025-05-27,https://www.youtube.com/watch?v=80cX55PIQRw&pp=0gcJCY0JAYcqIYzv,"#도시락브이로그#요리브이로그#자취브이로그#lunchbox #food #자취요리#koreanfood#도시락브이로그#요리브이로그#자취브이로그#lunchbox #food #자취요리#koreanfood …...더보기
...더보기
칡촉 ChicChoc이(가) 태그된 제품에 대해 수수료를 받습니다. 자세히 알아보기
실리샵 국산 플래티넘 실리콘 도시락통 전자레인지용기 500ml 1개 라이트그레이
₩16,900
                쿠팡!
link.coupang.com/re/AFYOUTUBE?pageKey=6888112631&ctag=6888112631&itemId=16527853819&vendorItemId=83714794447
쇼핑하기
쿠팡!
다소다 도시락가방 직장인 보온 보냉 백 도시락통 주머니 베이지체크 22 x 13 x 21 cm 1개
₩7,490
                쿠팡!
link.coupang.com/re/AFYOUTUBE?pageKey=7198782455&ctag=7198782455&itemId=18191531175&vendorItemId=85352523255
쇼핑하기
쿠팡!
스크립트
스크립트를 보면서 시청하세요.
스크립트 표시
칡촉 ChicChoc
      구독자 3.3만명
동영상
정보
동영상정보
간략히",2,실리샵 국산 플래티넘 실리콘 도시락통 전자레인지용기 500ml 1개 라이트그레이,16900,"제품 이미지 정보: 실리샵 국산 플래티넘 실리콘 도시락통 전자레인지용기 500ml 1개 라이트그레이, ₩16,900 , 판매처: 쿠팡!",link.coupang.com/re/AFYOUTUBE?pageKey=6888112631&ctag=6888112631&itemId=16527853819&vendorItemId=83714794447,쿠팡
80cX55PIQRw&pp=0gcJCY0JAYcqIYzv,식비절약 💸냉털 폭주기관차🚂 달리다가 갑자기 컬리 쿠폰에 무너져 버린 직장인 도시락 만들기/낙곱새 밀키트/카프레제 샐러드/만두국/lunchbox/korean cooking,칡촉 ChicChoc,33000,35477,2024-12-05,2025-05-27,https://www.youtube.com/watch?v=80cX55PIQRw&pp=0gcJCY0JAYcqIYzv,"#도시락브이로그#요리브이로그#자취브이로그#lunchbox #food #자취요리#koreanfood#도시락브이로그#요리브이로그#자취브이로그#lunchbox #food #자취요리#koreanfood …...더보기
...더보기
칡촉 ChicChoc이(가) 태그된 제품에 대해 수수료를 받습니다. 자세히 알아보기
실리샵 국산 플래티넘 실리콘 도시락통 전자레인지용기 500ml 1개 라이트그레이
₩16,900
                쿠팡!
link.coupang.com/re/AFYOUTUBE?pageKey=6888112631&ctag=6888112631&itemId=16527853819&vendorItemId=83714794447
쇼핑하기
쿠팡!
다소다 도시락가방 직장인 보온 보냉 백 도시락통 주머니 베이지체크 22 x 13 x 21 cm 1개
₩7,490
                쿠팡!
link.coupang.com/re/AFYOUTUBE?pageKey=7198782455&ctag=7198782455&itemId=18191531175&vendorItemId=85352523255
쇼핑하기
쿠팡!
스크립트
스크립트를 보면서 시청하세요.
스크립트 표시
칡촉 ChicChoc
      구독자 3.3만명
동영상
정보
동영상정보
간략히",2,다소다 도시락가방 직장인 보온 보냉 백 도시락통 주머니 베이지체크 22 x 13 x 21 cm 1개,7490,"제품 이미지 정보: 다소다 도시락가방 직장인 보온 보냉 백 도시락통 주머니 베이지체크 22 x 13 x 21 cm 1개, ₩7,490 , 판매처: 쿠팡!",link.coupang.com/re/AFYOUTUBE?pageKey=7198782455&ctag=7198782455&itemId=18191531175&vendorItemId=85352523255,쿠팡
Obw94xvNLSo&pp=0gcJCY0JAYcqIYzv,고물가시대💸수박 스타트 끊어버린 직장인 도시락만들기 🍱/식비절약/lunchbox/korean cooking,칡촉 ChicChoc,33000,19773,2025-05-20,2025-05-27,https://www.youtube.com/watch?v=Obw94xvNLSo&pp=0gcJCY0JAYcqIYzv,"#도시락브이로그#요리브이로그#자취브이로그#lunchbox #food #자취요리#koreanfoodrecipes#도시락브이로그#요리브이로그#자취브이로그#lunchbox #food #자취요리#koreanfoodrecipes …...더보기
...더보기
칡촉 ChicChoc이(가) 태그된 제품에 대해 수수료를 받습니다. 자세히 알아보기
수저젓가락세트 수저젓가락 이케아 수저 젓가락 케이스 1개
₩3,050
                쿠팡
link.coupang.com/re/AFYOUTUBE?pageKey=8457432341&ctag=8457432341&itemId=24185013555&vendorItemId=90997220899
쇼핑하기
쿠팡
실리샵 국산 플래티넘 실리콘 조약돌 밀폐용기 소(180ml) 라이트그레이 1개
₩8,900
                쿠팡
link.coupang.com/re/AFYOUTUBE?pageKey=6569944766&ctag=6569944766&itemId=14744282326&vendorItemId=81984717144
쇼핑하기
쿠팡
스크립트
스크립트를 보면서 시청하세요.
스크립트 표시
칡촉 ChicChoc
      구독자 3.3만명
동영상
정보
동영상정보
간략히",2,수저젓가락세트 수저젓가락 이케아 수저 젓가락 케이스 1개,3050,"제품 이미지 정보: 수저젓가락세트 수저젓가락 이케아 수저 젓가락 케이스 1개, ₩3,050 , 판매처: 쿠팡",link.coupang.com/re/AFYOUTUBE?pageKey=8457432341&ctag=8457432341&itemId=24185013555&vendorItemId=90997220899,쿠팡
